Date,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto,Italia
2020-02-24,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,7
2020-02-25,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,10
2020-02-26,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,12
2020-02-27,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,17
2020-02-28,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,21
2020-02-29,0,0,0,0,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,2,29
2020-03-01,0,0,0,0,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,2,34
2020-03-02,0,0,0,0,11,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,2,52
2020-03-03,0,0,0,0,18,0,0,1,55,2,0,0,0,0,0,0,0,0,0,0,3,79
2020-03-04,0,0,0,0,22,0,0,1,73,4,0,0,0,0,1,0,0,0,0,0,6,107
2020-03-05,0,0,0,0,30,0,0,3,98,4,0,0,0,2,1,0,0,0,0,0,10,148
2020-03-06,0,0,0,0,37,0,1,3,135,4,0,0,0,4,1,0,0,0,0,0,12,197
2020-03-07,0,0,0,0,48,0,1,4,154,6,0,0,0,5,2,0,0,0,0,0,13,233
2020-03-08,0,0,0,0,56,1,3,6,267,7,0,0,0,5,3,0,0,0,0,0,18,366
2020-03-09,0,0,0,0,70,1,5,7,333,10,0,0,0,13,3,0,0,1,0,0,20,463
2020-03-10,1,0,0,0,85,3,6,8,468,13,0,0,0,17,3,0,0,1,0,0,26,631
2020-03-11,1,0,0,1,113,6,6,8,617,18,0,0,0,21,5,0,0,1,0,1,29,827
2020-03-12,2,0,0,1,146,8,9,11,744,22,0,1,1,26,5,0,2,5,0,1,32,1016
2020-03-13,2,0,0,2,201,10,11,17,890,27,0,2,2,46,5,0,2,5,1,1,42,1266
2020-03-14,2,0,0,6,241,13,13,27,966,36,0,3,2,59,8,0,2,6,1,1,55,1441
2020-03-15,3,0,1,9,284,14,16,33,1218,46,0,5,6,81,16,2,2,8,1,1,63,1809
2020-03-16,4,0,1,9,346,22,19,50,1420,57,1,6,6,111,16,2,2,14,1,2,69,2158
2020-03-17,6,0,1,9,393,30,23,60,1640,69,1,8,7,133,18,2,3,17,1,2,80,2503
2020-03-18,7,0,1,9,458,31,32,73,1959,92,1,9,7,154,19,2,3,22,2,3,94,2978
2020-03-19,11,0,3,17,531,36,38,91,2168,115,2,14,12,175,25,2,4,38,2,6,115,3405
2020-03-20,17,0,4,17,640,38,43,119,2549,137,5,17,13,209,26,2,4,47,7,7,131,4032
2020-03-21,22,0,5,22,715,42,50,152,3095,154,7,20,28,238,29,4,6,72,10,8,146,4825
2020-03-22,33,0,8,29,816,47,53,171,3456,184,7,23,35,283,31,7,8,91,16,9,169,5476
2020-03-23,38,1,7,49,892,54,63,212,3776,203,7,29,41,315,37,11,13,109,16,12,192,6077
2020-03-24,46,1,10,56,985,64,80,231,4178,231,8,38,56,374,44,15,20,129,19,19,216,6820
2020-03-25,52,1,11,74,1077,70,95,254,4474,287,8,43,74,449,48,18,25,142,19,24,258,7503
2020-03-26,63,1,14,83,1174,72,106,280,4861,310,8,48,86,449,65,19,33,158,20,28,287,8165
2020-03-27,68,3,18,98,1267,76,118,331,5402,336,9,60,102,569,69,21,39,177,21,37,313,9134
2020-03-28,76,3,21,109,1344,87,124,358,5944,364,9,64,120,617,71,26,57,198,28,41,362,10023
2020-03-29,88,4,25,117,1443,98,136,377,6360,386,9,64,129,684,86,27,65,215,31,43,392,10779
2020-03-30,102,5,31,125,1538,107,150,397,6818,417,9,74,147,749,91,28,76,231,33,50,413,11591
2020-03-31,115,7,36,133,1644,113,162,428,7199,452,9,76,164,854,110,31,81,244,37,56,477,12428
2020-04-01,123,9,38,148,1732,122,169,460,7593,477,10,116,173,886,129,34,88,253,37,59,499,13155
2020-04-02,133,10,41,167,1811,129,185,488,7960,503,11,129,187,983,144,40,93,268,38,63,532,13915
2020-04-03,146,11,45,181,1902,136,199,519,8311,557,11,139,204,1043,164,41,101,290,39,70,572,14681
2020-04-04,153,11,49,186,1977,145,212,542,8656,574,11,146,210,1128,173,41,111,307,41,82,607,15362
2020-04-05,158,13,56,189,2051,154,219,556,8905,599,13,158,217,1168,182,43,116,325,43,91,631,15887
2020-04-06,169,13,58,204,2108,158,229,595,9202,612,13,164,230,1251,195,47,123,350,44,96,662,16523
2020-04-07,172,14,60,216,2180,164,238,620,9484,630,13,174,244,1319,209,52,125,369,49,100,695,17127
2020-04-08,179,14,60,221,2234,169,244,654,9722,652,13,183,255,1378,219,59,133,392,50,102,736,17669
2020-04-09,194,15,61,227,2316,171,253,682,10022,669,13,187,268,1454,225,64,138,408,51,105,756,18279
2020-04-10,198,15,65,231,2397,179,263,709,10238,682,13,191,275,1532,238,69,148,454,52,107,793,18849
2020-04-11,206,17,66,238,2481,185,273,734,10511,689,14,200,284,1633,253,73,154,467,52,107,831,19468
2020-04-12,212,18,66,242,2564,195,279,749,10621,700,15,205,293,1729,260,73,163,495,52,112,856,19899
2020-04-13,224,18,67,248,2615,202,284,760,10901,713,15,212,300,1826,267,75,171,518,52,115,882,20465
2020-04-14,232,19,68,260,2705,206,300,793,11142,728,15,214,310,1927,278,80,175,538,53,118,906,21067
2020-04-15,240,21,71,278,2788,212,311,807,11377,746,15,223,318,2015,288,83,181,556,54,121,940,21645
2020-04-16,243,22,72,286,2843,217,316,828,11608,764,16,225,322,2094,299,85,187,585,55,122,981,22170
2020-04-17,246,22,73,293,2903,220,332,866,11851,785,16,234,342,2171,307,86,190,602,57,123,1026,22745
2020-04-18,253,23,73,300,2965,222,340,897,12050,795,16,239,348,2252,314,86,196,618,57,124,1059,23227
2020-04-19,258,24,75,304,3023,225,341,928,12213,807,17,245,360,2331,316,86,200,637,58,125,1087,23660
2020-04-20,263,24,75,309,3079,239,349,957,12376,822,18,249,366,2409,326,86,203,667,58,127,1112,24114
2020-04-21,271,24,76,317,3147,241,363,990,12579,834,18,251,376,2485,351,93,206,686,60,126,1154,24648
2020-04-22,276,24,76,327,3204,246,370,1022,12740,845,19,256,381,2559,362,96,208,705,61,127,1181,25085
2020-04-23,280,24,76,332,3269,256,375,1047,12940,857,20,261,382,2630,372,98,213,723,61,127,1206,25549
2020-04-24,286,24,80,336,3303,258,384,1076,13106,865,20,263,389,2699,383,102,218,742,62,129,1244,25969
2020-04-25,293,25,80,341,3347,263,387,1093,13269,874,21,265,400,2767,391,103,224,760,63,130,1288,26384
2020-04-26,295,25,80,345,3386,264,389,1114,13325,879,21,269,405,2823,399,109,228,778,64,131,1315,26644
2020-04-27,299,25,83,352,3431,271,397,1128,13449,884,21,270,407,2878,405,109,231,795,65,133,1344,26977
2020-04-28,310,25,85,358,3472,278,414,1141,13575,893,21,272,412,2936,407,109,232,811,65,135,1408,27359
2020-04-29,315,25,86,359,3512,285,431,1152,13679,899,21,274,416,3003,410,116,232,827,66,137,1437,27682
2020-04-30,320,25,86,359,3551,289,441,1167,13772,906,21,275,418,3066,415,116,235,842,67,137,1459,27967
2020-05-01,324,25,86,359,3579,294,482,1184,13860,911,21,278,423,3097,421,117,237,854,68,137,1479,28236
2020-05-02,327,25,88,362,3614,295,497,1195,14189,916,21,279,425,3126,422,119,240,863,68,137,1502,28710
2020-05-03,330,25,88,364,3642,297,508,1209,14231,927,22,281,429,3152,424,119,242,872,68,138,1516,28884
2020-05-04,332,25,88,366,3666,299,524,1221,14294,932,22,284,430,3186,429,119,244,881,70,139,1528,29079
2020-05-05,335,25,88,369,3705,303,534,1232,14389,936,22,286,433,3216,433,119,247,889,70,139,1545,29315
2020-05-06,341,25,89,376,3737,306,538,1243,14611,943,22,286,437,3247,438,119,250,899,70,139,1568,29684
2020-05-07,348,26,89,379,3766,308,543,1254,14745,948,22,286,438,3282,441,119,251,915,70,139,1589,29958
2020-05-08,351,26,90,386,3797,308,549,1265,14839,954,22,289,438,3305,443,119,253,930,71,139,1627,30201
2020-05-09,355,27,90,388,3827,308,553,1276,14924,958,22,290,438,3331,443,119,256,937,71,139,1643,30395
2020-05-10,359,27,91,391,3845,310,557,1281,14986,960,22,290,441,3367,448,120,256,942,71,139,1657,30560
2020-05-11,366,27,93,392,3867,312,562,1293,15054,964,22,290,443,3400,451,120,257,950,71,139,1666,30739
2020-05-12,370,27,93,393,3885,313,566,1301,15116,969,22,290,445,3428,456,120,261,959,71,140,1686,30911
2020-05-13,375,27,93,394,3905,316,577,1314,15185,971,22,290,446,3460,460,120,262,964,72,141,1712,31106
2020-05-14,379,27,95,394,3930,317,595,1329,15296,974,22,290,448,3493,461,125,263,973,73,141,1743,31368
2020-05-15,381,27,95,396,3943,318,604,1336,15411,977,22,290,451,3557,461,125,263,976,73,142,1762,31610
2020-05-16,383,27,95,396,3960,319,616,1346,15450,982,22,290,453,3594,463,125,265,979,73,142,1783,31763
2020-05-17,385,27,95,396,3973,319,622,1355,15519,984,22,290,453,3612,470,125,267,984,73,143,1794,31908
2020-05-18,388,27,95,399,3986,320,628,1367,15543,984,22,291,453,3632,471,126,267,989,73,143,1803,32007
2020-05-19,389,27,95,399,3997,320,640,1376,15597,986,22,291,455,3679,473,126,268,992,74,143,1820,32169
2020-05-20,389,27,96,401,4008,322,647,1386,15662,987,22,291,455,3718,478,126,268,998,74,143,1832,32330
2020-05-21,391,27,96,403,4025,323,662,1397,15727,990,22,291,455,3742,478,127,268,1004,74,143,1841,32486
2020-05-22,394,27,96,404,4037,325,669,1407,15784,990,22,291,455,3757,482,128,268,1009,74,143,1854,32616
2020-05-23,394,27,96,404,4047,327,676,1414,15840,993,22,291,456,3771,486,129,269,1011,74,143,1865,32735
2020-05-24,398,27,96,405,4055,329,684,1419,15840,994,22,291,457,3783,487,129,269,1013,75,143,1869,32785
2020-05-25,400,27,96,405,4068,329,688,1425,15874,995,22,291,458,3798,491,129,270,1015,75,143,1878,32877
2020-05-26,400,27,96,405,4076,329,693,1431,15896,996,22,291,461,3812,494,130,271,1021,75,143,1886,32955
2020-05-27,400,27,96,406,4083,331,701,1438,15954,996,22,291,462,3828,495,130,272,1027,75,143,1895,33072
2020-05-28,402,27,96,410,4094,333,708,1445,15974,997,22,291,462,3838,496,130,272,1029,75,143,1898,33142
2020-05-29,404,27,97,411,4102,333,721,1452,16012,986,22,291,462,3851,500,130,272,1031,76,143,1906,33229
2020-05-30,404,27,97,411,4107,333,728,1459,16079,987,22,291,462,3858,500,130,273,1037,76,143,1916,33340
2020-05-31,405,27,97,412,4114,333,735,1465,16112,987,22,291,462,3867,504,130,274,1041,76,143,1918,33415
2020-06-01,408,27,97,413,4124,335,739,1467,16131,987,22,291,462,3876,506,131,274,1048,76,143,1918,33475
2020-06-02,413,27,97,415,4136,336,741,1468,16143,987,22,291,463,3884,508,131,275,1053,76,143,1921,33530
2020-06-03,414,27,97,415,4147,336,747,1473,16172,987,22,291,463,3898,511,131,275,1055,76,143,1921,33601
2020-06-04,415,27,97,420,4154,336,750,1479,16201,988,23,292,464,3910,514,131,276,1059,76,143,1934,33689
2020-06-05,415,27,97,425,4167,338,754,1486,16222,989,23,292,464,3927,521,131,276,1063,76,143,1938,33774
2020-06-06,418,27,97,426,4171,338,758,1492,16249,991,23,292,464,3934,522,131,276,1068,76,144,1949,33846
2020-06-07,418,27,97,426,4175,339,760,1499,16270,991,23,292,464,3941,525,131,277,1070,76,144,1954,33899
2020-06-08,418,27,97,426,4179,340,763,1505,16302,991,23,292,464,3954,525,131,278,1074,76,144,1955,33964
2020-06-09,451,27,97,426,4185,340,766,1509,16317,992,23,292,464,3961,526,131,278,1077,76,144,1961,34043
2020-06-10,453,27,97,428,4192,341,770,1513,16349,992,23,292,464,3976,529,131,278,1078,76,144,1961,34114
2020-06-11,453,27,97,430,4192,342,776,1514,16374,992,23,292,464,3988,530,131,279,1079,76,144,1964,34167
2020-06-12,453,27,97,430,4196,342,781,1516,16405,993,23,291,464,3996,532,131,279,1080,76,144,1967,34223
2020-06-13,454,27,97,430,4199,343,806,1518,16428,993,23,291,464,4006,532,132,279,1082,76,144,1977,34301
2020-06-14,456,27,97,430,4204,343,808,1521,16449,993,23,291,464,4012,532,132,279,1085,77,144,1978,34345
2020-06-15,456,27,97,430,4207,343,811,1525,16457,993,23,292,465,4012,534,132,280,1088,77,144,1978,34371
2020-06-16,457,27,97,430,4209,343,814,1529,16466,994,23,292,465,4018,535,132,280,1091,77,144,1982,34405
2020-06-17,457,27,97,431,4215,343,818,1532,16480,994,23,292,465,4026,536,132,280,1092,77,144,1987,34448
2020-06-18,458,27,97,431,4219,343,822,1536,16516,994,23,292,465,4032,538,132,280,1093,77,145,1994,34514
2020-06-19,459,27,97,431,4224,343,826,1540,16534,994,23,292,466,4039,538,132,280,1095,77,146,1998,34561
2020-06-20,459,27,97,431,4230,344,827,1545,16557,994,23,292,466,4045,540,132,280,1095,78,146,2002,34610
2020-06-21,459,27,97,431,4231,344,827,1549,16570,994,23,292,466,4051,540,132,280,1095,78,146,2002,34634
2020-06-22,460,27,97,431,4235,344,830,1552,16573,994,23,292,466,4055,540,132,280,1099,78,146,2003,34657
2020-06-23,460,27,97,431,4236,344,832,1553,16579,994,23,292,466,4059,542,132,280,1100,78,146,2004,34675
