Date,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto,Italia
2021-07-20,75451,27118,69734,427614,389146,107263,350529,103996,846513,104391,13823,73545,45993,363909,254323,58716,236348,246336,57232,11715,429388,4293083
2021-07-21,75511,27147,69805,427906,389470,107355,351145,104106,847077,104464,13838,73572,46036,364043,254462,58990,236898,246642,57309,11716,429845,4297337
2021-07-22,75572,27169,69863,428258,389916,107411,351937,104240,847590,104563,13841,73584,46080,364198,254616,59236,237418,247147,57370,11720,430664,4302393
2021-07-23,75634,27187,69970,428519,390389,107467,352791,104357,848281,104669,13858,73614,46134,364338,254747,59497,237902,247617,57499,11732,431333,4307535
2021-07-24,75687,27214,70106,428860,390857,107533,353636,104497,848855,104774,13862,73626,46173,364499,254885,59782,238528,248058,57594,11738,431909,4312673
2021-07-25,75772,27223,70199,429161,391422,107573,354296,104588,849316,104862,13879,73652,46200,364596,255049,60106,239096,248571,57695,11743,432416,4317415
2021-07-26,75777,27224,70287,429276,391891,107592,354846,104651,849493,104916,13879,73653,46217,364655,255105,60315,239553,248932,57702,11743,432823,4320530
2021-07-27,75805,27253,70397,429512,392186,107680,355389,104790,850134,104983,13880,73686,46255,364879,255237,60597,239989,249203,57816,11748,433627,4325046
2021-07-28,75946,27268,70542,429857,392602,107755,356161,104934,850854,105145,13894,73711,46280,365029,255400,61000,240616,249864,57959,11751,434171,4330739
2021-07-29,76012,27302,70725,430237,393093,107850,356941,105050,851515,105246,13898,73751,46325,365311,255551,61413,241335,250612,58076,11755,434908,4336906
2021-07-30,76124,27339,70833,430592,393632,107947,357786,105172,852193,105397,13911,73775,46361,365598,255799,61721,242059,251332,58233,11761,435954,4343519
2021-07-31,76209,27400,70955,431063,394328,108035,358528,105328,852970,105562,13916,73797,46395,365827,256031,62051,242960,251973,58352,11765,436583,4350028
2021-08-01,76267,27424,71081,431440,394934,108084,359244,105500,853492,105688,13939,73818,46430,365973,256189,62365,243541,252675,58429,11769,437066,4355348
2021-08-02,76292,27431,71148,431634,395489,108106,359536,105540,853818,105753,13939,73818,46442,366111,256255,62543,243803,253127,58451,11771,437526,4358533
2021-08-03,76346,27497,71271,431995,395850,108200,359957,105621,854404,105878,13942,73842,46466,366305,256468,62753,244612,253453,58526,11799,438189,4363374
