Date,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto,Italia
2021-03-30,52539,14150,35394,235743,249404,78183,225943,78089,604384,75568,10883,66995,36756,261296,139513,29795,150426,160617,44449,7910,331264,2889301
2021-03-31,52969,14241,35814,238809,251468,78986,227752,78350,608894,76382,10966,67142,37086,263913,141343,29872,150806,161919,44846,7971,333516,2913045
2021-04-01,53222,14332,36021,241380,253277,80072,229560,78867,613071,76904,11034,67260,37221,266781,142501,29962,150888,163197,45011,7996,335200,2933757
2021-04-02,53440,14401,36309,244359,254151,81081,231342,79216,616293,77762,11087,67403,37462,269038,143805,30056,150954,164563,45257,8041,337357,2953377
2021-04-03,53691,14463,36500,246327,256660,81785,232135,79456,622859,78365,11132,67567,37677,271475,144505,30125,151040,165981,45489,8072,339384,2974688
2021-04-04,53697,14544,36574,247346,258614,82381,232937,79917,625949,78773,11195,67681,37761,272953,145113,30180,151107,167062,45722,8112,340581,2988199
2021-04-05,53724,14664,36690,248732,260051,82871,233743,80145,626759,78975,11247,67742,37925,273946,145721,30227,151143,168023,45866,8120,341208,2997522
2021-04-06,53902,14678,36944,250112,262117,83006,234470,80056,638279,79302,11302,67827,38135,275745,146892,30285,151166,168821,45901,8129,342186,3019255
2021-04-07,54281,14808,37281,252199,264532,83630,236271,80485,642145,79677,11333,67923,38367,278396,147829,30390,151254,170444,46046,8212,344679,3040182
2021-04-08,54656,14899,37427,254178,265694,84780,238105,81103,644850,80139,11391,68037,38758,281158,149726,30481,151349,171726,46336,8324,347294,3060411
2021-04-09,55076,15062,37674,256145,267780,85596,239660,81622,648463,80651,11424,68164,39006,283629,151177,30607,157371,173045,46597,8372,349465,3086586
2021-04-10,55277,15250,37782,258061,270050,86285,240640,81824,653897,81138,11449,68311,39277,285884,152439,30685,158147,174442,46908,8435,350888,3107069
2021-04-11,55299,15357,38222,259615,271983,86792,242625,82153,655680,81506,11508,68405,39457,287544,153294,30763,158478,175788,47118,8509,352459,3122555
2021-04-12,55433,15410,38431,261443,273287,86987,243637,82495,663408,81757,11551,68461,39571,288861,154541,30901,158830,176600,47284,8522,353155,3140565
2021-04-13,55735,15492,38667,263291,275503,87799,244661,82986,666635,82073,11572,68649,39737,291115,155620,31092,159242,177717,47436,8579,355124,3158725
2021-04-14,55968,15556,39084,264906,276162,88216,246782,83653,669980,82576,11610,68750,39901,293615,156914,31272,161290,179190,47636,8617,357298,3178976
2021-04-15,56211,15633,39328,267074,277120,88552,248667,84293,674783,83003,11655,68825,40045,295770,158805,31580,162092,180661,47889,8740,359470,3200196
2021-04-16,56737,15707,39567,268594,279482,89283,249720,84557,677650,83355,11680,68825,40108,297901,160424,31824,163340,182110,48089,8816,361206,3218975
2021-04-17,56926,15829,39865,270531,280953,89582,251258,84894,679716,83758,11704,68825,40265,299710,162017,32035,164015,183426,48313,8879,362958,3235459
2021-04-18,56951,15911,39983,272042,281836,90024,252398,85189,682858,84076,11735,68825,40390,300265,163355,32162,164599,184655,48462,8975,363902,3248593
2021-04-19,57385,16011,40332,273561,283279,90169,253642,85613,690708,84392,11778,68885,40424,301931,164905,32417,165148,185753,48600,9015,364314,3268262
2021-04-20,57800,16112,40606,275673,286311,90876,255816,86110,693524,84719,11837,68885,40567,303708,166688,32713,167683,187011,48687,9106,366283,3290715
2021-04-21,57951,16227,40979,277426,289471,91187,258355,86566,696076,85101,11892,68885,40705,305622,168250,33042,168672,188514,48947,9180,368219,3311267
2021-04-22,58270,16296,41266,279179,292461,91534,259518,86962,698574,85428,11925,68894,40811,307736,170041,33432,169621,190006,49100,9245,370093,3330392
2021-04-23,58607,16357,41530,281092,295521,91773,261777,87265,702119,86052,11941,68900,40896,309503,171894,33776,170871,191474,49246,9311,371556,3351461
2021-04-24,58961,16534,42106,283223,298618,92149,262992,87624,703739,86614,11963,68908,40987,311098,173251,34055,172018,192794,49405,9412,372597,3369048
2021-04-25,58998,16655,42216,284587,301517,92472,264151,87893,705138,86931,11986,68915,41097,312241,174226,34220,172774,193928,49546,9450,373283,3382224
2021-04-26,59181,16756,42433,286423,304391,92601,265285,88143,710637,87216,12012,68916,41155,313172,175209,34467,173249,194818,49608,9478,373613,3398763
2021-04-27,59697,16847,43034,288080,305809,92998,266635,88589,711865,87590,12045,68920,41341,314137,176295,34869,174162,196211,49690,9549,375088,3413451
2021-04-28,59926,16957,43305,289769,308683,93020,268214,89050,715042,87947,12076,68926,41382,315596,177547,35224,175825,197525,49877,9618,376358,3431867
2021-04-29,60119,17093,43708,291640,311535,93724,269594,89463,717503,88259,12109,68933,41497,316999,179232,35644,176991,198690,50017,9665,377540,3449955
2021-04-30,60432,17192,43849,294011,312018,93878,271385,89762,719265,88565,12124,68942,41579,318439,181376,36030,178181,199989,50157,9725,378677,3465576
2021-05-01,60457,17329,44339,295740,315967,94304,273842,89913,722214,88843,12149,68955,41600,319531,182310,36328,179294,201136,50300,9804,379687,3484042
2021-05-02,60458,17412,44453,297441,316468,94416,274897,90046,722815,89051,12205,69009,41720,320221,183232,36534,180055,201958,50395,9856,380037,3492679
2021-05-03,60613,17487,45505,299192,316859,94450,275992,90405,727433,89134,12238,69015,41735,320847,184129,36718,180595,202799,50490,9867,380214,3505717
2021-05-04,60938,17565,46040,301880,320194,94813,278237,90886,728840,89398,12269,69094,41861,321868,185526,37139,181604,203731,50561,9922,381828,3524194
2021-05-05,61333,17687,46590,304273,320778,95172,280117,91406,731260,89811,12316,69163,42000,323186,186819,37496,182656,205040,50776,9988,383399,3541266
2021-05-06,61506,17919,47146,306455,321141,95383,282492,91756,732612,90207,12361,69216,42038,324380,188680,37873,184485,206136,50917,10047,384383,3557133
2021-05-07,61947,18036,47408,308632,321870,95588,283769,92144,735292,90607,12388,69304,42142,325428,190368,38264,185625,207361,51054,10078,385408,3572713
2021-05-08,62115,18307,47900,310521,324679,95790,285123,92634,738385,90934,12459,69393,42220,326399,191583,38447,187157,208320,51159,10142,386440,3590107
2021-05-09,62132,18465,48049,312137,329654,95953,286423,92694,739508,91235,12483,69497,42331,327094,192246,38575,188122,209414,51317,10163,387031,3604523
2021-05-10,62280,18549,48505,314033,332088,95994,287886,92908,744091,91306,12515,69519,42361,327784,193345,38789,188620,210180,51362,10205,387266,3619586
2021-05-11,62531,18818,49000,316423,335032,96209,289116,93314,745814,91734,12533,69662,42430,328741,194784,39113,189556,211216,51378,10261,388424,3636089
2021-05-12,63093,19184,49581,318376,337875,96430,290385,93669,747841,92040,12606,69750,42492,329898,196496,39482,192268,212215,51586,10303,389542,3655112
2021-05-13,63427,19400,50409,320430,338195,96638,291448,93953,749551,92358,12643,69800,42526,330981,198273,39751,193722,213331,51704,10342,390525,3669407
2021-05-14,63692,19537,50765,322323,338648,96756,292548,94125,751543,92869,12672,69902,42632,331942,199894,40052,195434,214299,51836,10372,391348,3683189
2021-05-15,63797,19732,50965,323754,341330,96923,294038,94307,752638,93106,12677,69966,42682,332802,200955,40207,196477,215214,51962,10425,392524,3696481
2021-05-16,63820,19925,51133,325178,343060,97013,295041,94534,753628,93288,12712,70052,42790,333451,201369,40298,197233,215972,52044,10466,393077,3706084
2021-05-17,63928,20127,51799,326771,343813,97045,296095,94585,754566,93360,12735,70081,42817,334085,202584,40477,197991,216579,52114,10483,393354,3715389
2021-05-18,64421,20271,52203,328681,344858,97219,297118,94818,755558,93513,12748,70201,42933,334963,203808,40784,198783,216951,52166,10546,394677,3727220
2021-05-19,64806,20471,52711,330200,345439,97404,298998,95037,757040,93716,12778,70285,43024,336000,205261,41074,200401,217735,52306,10600,395863,3741149
2021-05-20,65021,20560,53052,331774,346200,97485,300033,95483,758880,93966,12801,70335,43050,336799,207173,41221,201089,218890,52403,10628,397122,3753965
2021-05-21,65198,20741,53284,333404,347102,97594,301704,95715,759878,94166,12823,70436,43128,337659,208578,41389,202569,219845,52542,10660,398245,3766660
2021-05-22,65254,20865,53407,335737,349298,97672,302784,95887,761498,94303,12836,70505,43161,338402,209321,41479,203650,220923,52643,10698,398970,3779293
2021-05-23,65254,20934,53536,336853,349845,97748,303893,96065,761995,94432,12860,70577,43224,338952,209640,41559,204225,221550,52745,10733,399246,3785866
2021-05-24,65327,21041,53917,337994,350713,97759,305156,96243,762218,94495,12866,70620,43246,339316,210660,41678,204507,222131,52774,10748,399489,3792898
2021-05-25,65449,21172,54316,339214,351559,97887,306944,96535,763768,94598,12880,70710,43281,340038,212082,41847,205280,222862,52859,10795,400170,3804246
2021-05-26,65652,21347,54543,340515,352065,97989,308677,96764,765498,94696,12905,70769,43383,340872,213261,41985,206524,223632,53035,10820,401244,3816176
2021-05-27,65780,21494,54909,341763,352498,98069,310001,96902,766955,95051,12921,70821,43443,341541,215307,42134,207262,224355,53137,10834,401807,3826984
2021-05-28,65935,21600,55323,343021,353718,98151,311273,97009,767807,95231,12931,70899,43481,342273,216803,42269,208396,224992,53228,10853,402325,3837518
2021-05-29,65983,21867,55450,343566,354260,98244,312533,97145,768559,95447,12944,70968,43506,342707,217472,42350,209401,225696,53323,10868,402798,3845087
2021-05-30,65986,21932,55711,344440,354748,98295,313786,97220,769324,95683,12957,71025,43583,343145,218098,42398,209849,226182,53418,10883,402998,3851661
2021-05-31,66065,21968,56027,345384,355420,98307,315078,97285,770009,95833,12964,71045,43599,343478,218993,42468,210050,226601,53459,10885,403101,3858019
2021-06-01,66251,22127,56478,346440,356379,98395,317114,97416,770816,96094,12978,71061,43621,344031,220361,42570,210808,227243,53505,10917,403727,3868332
2021-06-02,66327,22209,56784,347234,357105,98505,318646,97507,780714,96357,12989,71131,43733,344463,221900,42646,211871,227895,53634,10933,404284,3886867
2021-06-03,66387,22248,57001,348023,357984,98516,319732,97602,781208,96397,13001,71172,43739,344856,223182,42746,212057,228399,53655,10957,404397,3893259
2021-06-04,66561,22351,57170,349128,359102,98562,320838,97688,781589,96494,13007,71215,43772,345302,224298,42823,212834,228895,53710,10977,404796,3901112
2021-06-05,66634,22501,57373,349803,359726,98624,321930,97755,782231,96621,13012,71273,43810,345690,225500,42891,213483,229320,53794,10989,405352,3908312
2021-06-06,66634,22571,57506,350387,360157,98660,323055,97818,783276,96723,13020,71314,43853,345934,226011,42927,213680,229666,53894,11005,405542,3913633
2021-06-07,67218,22630,57670,351110,360799,98679,324185,97894,783492,96748,13026,71338,43859,346202,226354,42986,213921,229981,53919,11006,405640,3918657
2021-06-08,69355,22778,57845,351905,360892,98742,325390,97982,783926,96905,13029,71395,43874,346489,227679,43148,214423,230340,53966,11035,406078,3927176
2021-06-09,70029,22841,58116,352687,361632,98793,326627,98074,785653,97106,13040,71419,43923,346877,228669,43252,215125,230765,54032,11051,406377,3936088
2021-06-10,70248,22974,58472,353440,362876,98848,327563,98141,786120,97288,13044,71479,43956,347185,230425,43342,215367,231192,54080,11061,406603,3943704
2021-06-11,70389,23035,58641,354088,363523,98887,328498,98184,786849,97346,13050,71527,43991,347451,231088,43421,216133,231515,54118,11069,406794,3949597
2021-06-12,70432,23087,58702,354673,363818,98956,329451,98225,787042,97483,13057,71585,44037,347657,231760,43443,216559,231869,54181,11082,406998,3954097
2021-06-13,70433,23124,58929,355124,364106,98986,329976,98270,787358,97587,13059,71610,44081,347802,232428,43473,216713,232101,54213,11089,407095,3957557
2021-06-14,70494,23150,59139,355448,364569,98997,330404,98295,787476,97685,13066,71625,44087,347950,233106,43583,216960,232432,54241,11090,407154,3960951
2021-06-15,70616,23234,59306,403661,365384,99043,330853,98337,787696,97733,13072,71661,44134,348249,234546,43710,217416,232632,54251,11099,407392,4014025
2021-06-16,70658,23305,59717,404125,366031,99073,331243,98425,789029,97783,13078,71672,44147,348484,234937,43836,217940,232927,54323,11109,407582,4019424
2021-06-17,70736,23401,59864,404602,366551,99100,331704,98472,789375,98019,13087,71721,44159,348696,235823,43960,218270,233201,54352,11119,407745,4023957
2021-06-18,70786,23456,60256,405009,366860,99142,332268,98489,792781,98277,13090,71753,44180,348906,236813,44005,218636,233436,54392,11131,407939,4031605
2021-06-19,70837,24371,60481,405295,367185,99192,332483,98497,793206,98424,13098,71769,44200,349077,237305,44027,218901,233679,54432,11137,408096,4035692
2021-06-20,70844,24938,60571,405623,367429,99198,332671,98527,793279,98496,13101,71798,44221,349206,237399,44055,219091,233747,54463,11145,408194,4037996
2021-06-21,70896,24978,60664,405824,367852,99198,332833,98569,793368,98569,13108,71828,44228,349305,237853,53145,219225,234035,54474,11150,408214,4049316
2021-06-22,70990,25019,61063,406141,368236,99315,333050,98596,793685,98724,13107,71845,44251,349505,239301,53199,219651,234234,54487,11157,408452,4054008
2021-06-23,71060,25359,61365,406473,368752,99348,333254,98809,794617,98866,13112,71873,44254,349684,240487,53251,220104,234478,54497,11165,408655,4059463
2021-06-24,71145,25398,61551,406752,369062,102843,333589,98824,794917,98929,13112,71888,44281,349785,241154,53296,220372,234648,54551,11170,408762,4066029
2021-06-25,71175,25447,61676,407016,369334,102864,333712,98838,795003,99022,13115,71910,44298,349886,242011,53324,220755,234793,54592,11173,408854,4068798
2021-06-26,71213,25490,61986,407348,369543,102895,333904,98867,795826,99100,13119,71922,44306,350020,242684,53346,220924,234873,54607,11173,408953,4072099
2021-06-27,71220,25500,62172,407593,369715,102907,334023,98882,795931,99163,13128,71932,44320,350094,242723,53362,221038,234940,54627,11176,408989,4073435
2021-06-28,71257,25566,62243,408041,370027,102911,334215,98897,796598,99209,13138,71947,44333,350174,243135,53380,221138,235242,54641,11177,409005,4076274
2021-06-29,71380,25678,62426,408442,370254,102939,334345,98922,796716,99246,13141,71960,44339,350298,243541,53406,221360,235401,54647,11178,409148,4078767
2021-06-30,71440,25701,62635,408712,370615,102961,334561,98936,797571,99317,13151,71958,44346,350394,243761,53429,221695,235596,54707,11183,409233,4081902
2021-07-01,71478,25711,62787,409074,370769,102976,334670,98965,797737,99367,13164,71998,44351,350463,244012,53440,221974,235713,54722,11184,409288,4083843
2021-07-02,71512,25711,63116,409432,370963,103000,334822,98980,798298,99397,13164,72011,44359,350509,244093,53468,222244,235828,54748,11186,409347,4086188
2021-07-03,71526,25711,64450,409559,371061,103009,335002,98983,799005,99455,13165,72025,44372,350554,244165,53482,222428,235960,54759,11189,409438,4089298
2021-07-04,71526,25711,64701,409679,371191,103021,335147,98999,799613,99478,13168,72032,44373,350571,244192,53488,222640,236042,54776,11191,409465,4091004
2021-07-05,71569,25711,64982,409762,371353,103024,335218,99013,800231,99490,13172,72038,44375,350615,244260,53503,222683,236133,54789,11191,409474,4092586
2021-07-06,71603,25717,65242,409924,371573,103029,335636,99021,800296,99520,13173,72062,44381,350686,244347,53530,222923,236217,54815,11201,409525,4094421
2021-07-07,71643,25761,65327,410335,371748,103047,335883,99036,800338,99564,13178,72067,44386,350733,244488,53537,223151,236298,54830,11202,409604,4096156
2021-07-08,71642,25769,65516,411075,371857,103059,336015,99037,800393,99595,13180,72070,44389,350772,244679,53552,223270,236346,54841,11202,409646,4097905
2021-07-09,71685,25839,65591,411257,371950,103071,336245,99047,800453,99621,13185,72081,44393,350815,244936,53575,223418,236415,54864,11204,409694,4099339
2021-07-10,71696,25862,65966,411385,372022,103084,336385,99063,801047,99632,13196,72090,44397,350834,245003,53587,223570,236445,54876,11207,409755,4101102
2021-07-11,71696,25886,66021,411495,372102,103094,336494,99068,801680,99645,13196,72095,44401,350849,245020,53595,223648,236558,54886,11207,409784,4102420
2021-07-12,71708,25892,66047,411638,372251,103098,336677,99078,802222,99659,13196,72083,44403,350858,245285,53602,223713,236652,54894,11207,409786,4103949
2021-07-13,71751,25899,66096,411799,372408,103107,336904,99093,802249,99670,13203,72089,44416,350885,245548,53611,223823,236719,54911,11210,409845,4105236
2021-07-14,71790,25918,66168,411965,372458,103148,337038,99109,802309,99695,13207,72095,44418,350944,245654,53627,223958,236792,54923,11211,409888,4106315
2021-07-15,71844,25924,66253,412082,372548,103168,337228,99117,803013,99718,13207,72110,44425,350975,245690,55155,224129,236878,54952,11211,409952,4109579
2021-07-16,71871,25938,66311,412282,372646,103192,337414,99144,803034,99742,13211,72133,44432,351008,245746,55160,224246,236939,54963,11213,410024,4110649
2021-07-17,71889,25942,66364,412378,372723,103208,337589,99161,804643,99760,13212,72148,44443,351034,245768,55171,224299,236989,54969,11213,410074,4112977
2021-07-18,71890,25946,66399,412468,372771,103220,337629,99188,804682,99788,13221,72138,44448,351052,245779,55183,224367,237022,54969,11213,410105,4113478
2021-07-19,71904,25950,66413,412556,372839,103225,337827,99189,804715,99798,13228,72150,44453,351075,245808,55190,224408,237055,55012,11213,410121,4114129
2021-07-20,71925,26004,66433,412689,372918,103225,338039,99230,805341,99845,13228,72165,44470,351116,245889,55205,224538,237102,55044,11214,410269,4115889
2021-07-21,71975,26025,66475,412817,372984,103273,338193,99231,806378,99890,13237,72174,44476,351164,245974,55228,224688,237193,55097,11217,410435,4118124
2021-07-22,71995,26028,66570,412974,373133,103298,338467,99279,806543,99955,13245,72159,44480,351196,246021,55235,224794,237329,55114,11219,410573,4119607
2021-07-23,72028,26035,66635,413097,373211,103314,338574,99285,806737,100015,13249,72170,44485,351225,246107,55262,224976,237344,55132,11219,410746,4120846
2021-07-24,72055,26054,66679,413214,373276,103339,338840,99315,806903,100089,13257,72180,44500,351279,246148,55278,225032,237484,55153,11220,410913,4122208
2021-07-25,72056,26069,66685,413341,373316,103356,339045,99352,806966,100134,13264,72197,44516,351316,246172,55291,225151,237541,55159,11224,411058,4123209
2021-07-26,72083,26082,66707,413458,373377,103363,339173,99379,806993,100186,13264,72206,44528,351346,246567,55328,225162,237621,55166,11224,411110,4124323
2021-07-27,72091,26097,66719,413661,373611,103387,339476,99472,807275,100290,13267,72210,44537,351447,246745,55382,225451,237700,55171,11224,411528,4126741
2021-07-28,72133,26105,66797,413880,373699,103433,339554,99529,807518,100338,13293,72221,44555,351513,246814,55456,225637,237836,55193,11227,411837,4128568
2021-07-29,72179,26116,66812,414132,373777,103470,339650,99589,807796,100432,13293,72232,44604,351606,246905,55521,225821,237924,55205,11227,412102,4130393
2021-07-30,72215,26122,66872,414558,373860,103498,339861,99651,808143,100497,13300,72252,44637,351675,246971,55561,226021,237979,55223,11228,412386,4132510
2021-07-31,72247,26131,66951,414991,373914,103551,340049,99761,808281,100544,13309,72278,44671,351751,247015,55605,226243,238088,55237,11235,412828,4134680
2021-08-01,72246,26134,66989,415150,374009,103591,340049,99764,808491,100587,13318,72286,44686,351799,247099,55652,226275,238194,55301,11238,413072,4135930
2021-08-02,72291,26134,66999,415644,374148,103604,340049,99764,808545,100619,13318,72289,44694,351858,247134,55748,226404,238354,55367,11238,413227,4137428
2021-08-03,72360,26143,67174,416553,374321,103650,340049,99890,808974,100682,13324,72305,44754,352001,247212,55848,226799,238521,55441,11243,413799,4141043
